CAPTURE_ROUND_ID,YEAR,SEASON,DATE,TIME,MINUTES_AFTER_SUNRISE,PROPERTY_ID,PROPERTY_TYPE,RECAPTURE,BAND_NUMBER,SPECIES,SEX,MASS (g),MAX WING CHORD (mm),TAIL (mm),BILL_HEAD (mm),BILL_LENGTH (mm),BILL_WIDTH (mm),BILL_DEPTH (mm),TARSUS_SHORT (mm),TARSUS_LONG (mm),FAT SCORE ,AVIAN POX LESIONS PRESENT,SALMONELLA,DUST RUFFLE PERFORMED,ECTOPARASITES DETECTED,MITES_PRESENT,MITES_ABUNDANCE,LICE_PRESENT,LICE_ABUNDANCE,FAECAL SAMPLE COLLECTED,COCCIDIA_PRESENT,COCCIDIA_ABUNDANCE,HELMINTHS_PRESENT,HELMINTHS_ABUNDANCE
A2,2013,Autumn,14/03/13,12:00,282,HOLY,Feeding,,BP4380,House sparrow,M,30.25,77,60,32.6,12.7,6.8,6.7,19.6,22.6,3,0,,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,14/03/13,12:45,327,HOLY,Feeding,,BP4381,House sparrow,M-Juvenile,30.25,72,46,31.1,12.8,6.8,7.3,18.6,21.6,4,0,,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,14/03/13,12:45,327,HOLY,Feeding,,BP4382,House sparrow,F-Juvenile,27.65,73,52,32.1,12.7,6.6,7.5,19.1,21.9,3,1,,Yes,1,0,0,1,1,Yes,0,0,1,2
A2,2013,Autumn,14/03/13,13:00,342,HOLY,Feeding,,BP4383,House sparrow,M-Juvenile,31.25,75,46,32.4,12.7,6.7,7.6,20.1,22.2,4,1,,Yes,1,1,1,0,0,,,,,
A2,2013,Autumn,14/03/13,13:00,342,HOLY,Feeding,,BP4384,House sparrow,F-Juvenile,27.5,71,45,31.9,12.4,6.5,7.5,18,23.1,2,1,,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,15/03/13,9:40,141,HINE,Nonfeeding,,BP4385,House sparrow,M-Juvenile,29.5,77,48,32.8,12.7,6.8,7.5,20.3,22.8,2,1,0,Yes,1,0,0,1,1,Yes,0,0,0,0
A2,2013,Autumn,15/03/13,9:45,146,HINE,Nonfeeding,,BP4386,House sparrow,F,32,75,53,31.2,12.3,7.1,8,19.5,22.2,4,0,0,Yes,1,0,0,1,1,Yes,0,0,0,0
A2,2013,Autumn,18/03/13,11:03,221,DEUX,Feeding,,BP4387,House sparrow,F,29.5,76,56,31.9,12.7,6.5,7.5,19.7,22,4,0,0,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,18/03/13,13:20,358,DEUX,Feeding,,BP4388,House sparrow,F,29,73.5,55,31.2,12.5,5.8,7.3,19.4,21.6,4,0,0,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,19/03/13,8:10,47,DEUX,Feeding,,BP4389,House sparrow,F,27.95,77,56,32.1,13,6.9,7.7,19.5,22.9,2,0,0,,,,,,,,,,,
A2,2013,Autumn,19/03/13,8:10,47,DEUX,Feeding,,BP4390,House sparrow,F,28.5,74,56,32.2,10.7,7.3,7.7,20.3,22.5,2,0,,,,,,,,,,,,
A2,2013,Autumn,19/03/13,8:10,47,DEUX,Feeding,,BP4391,House sparrow,F,27,72,56,32.4,11.6,7.7,8.3,19,21.3,3,0,0,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,19/03/13,8:25,62,DEUX,Feeding,,BP4392,House sparrow,M,27.5,77,60,31.2,10.4,7.4,7.5,18.5,20.6,1,0,0,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,19/03/13,8:25,62,DEUX,Feeding,,BP4393,House sparrow,M-Juvenile,24.5,74,51,31.3,12.4,6.7,7.4,18.5,21.3,1,1,0,Yes,0,0,0,0,0,Yes,1,1,0,0
A2,2013,Autumn,19/03/13,8:40,77,DEUX,Feeding,,BP4394,House sparrow,F,24,81,58,31.7,10.9,7.4,7.9,18,20.6,2,0,0,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,19/03/13,8:40,77,DEUX,Feeding,,BP5501,House sparrow,M-Juvenile,25.5,71,51,32.5,11.8,7.8,7.8,19.4,22.2,2,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,19/03/13,8:50,87,DEUX,Feeding,,BP5502,House sparrow,M-Juvenile,25.5,76,60,31.1,11,7.2,7.2,19.2,21.5,2,0,0,Yes,0,0,0,0,0,Yes,0,0,1,56
A2,2013,Autumn,19/03/13,10:55,212,DEUX,Feeding,,BP5503,House sparrow,M,27.5,79,58,31.6,11.9,7.1,8,18.5,21.2,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,19/03/13,15:30,487,DEUX,Feeding,,BP5504,House sparrow,F,28.5,76,56,31.3,11.4,7.4,8.2,18.2,21.2,4,0,,Yes,0,0,0,0,0,Yes,1,1150,0,0
A2,2013,Autumn,19/03/13,15:30,487,DEUX,Feeding,,BP5505,House sparrow,F,26,69,46,30.6,10.5,7,7.3,17.3,19.6,3,1,,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,20/03/13,7:50,26,FORD,Feeding,,BP5506,House sparrow,M,26.8,83.5,61,32.7,12.7,6.8,8.1,19.3,21.6,2,0,0,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,20/03/13,8:00,36,FORD,Feeding,,BP5508,House sparrow,M-Juvenile,24.25,73,48,30.6,10.6,7.2,7.4,18.5,23.1,2,0,0,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,20/03/13,8:05,41,FORD,Feeding,,BP5507,House sparrow,F,26,75,57,31.5,11.9,7.2,7.8,18.8,21.9,3,0,0,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,20/03/13,8:15,51,FORD,Feeding,,BP5510,House sparrow,F,27.5,76,55,31.5,10.5,6.9,7.7,19.8,22.2,2,0,0,,,,,,,,,,,
A2,2013,Autumn,20/03/13,8:20,56,FORD,Feeding,,BP5509,House sparrow,F,26.5,75,56,31.6,10.4,7.3,7.6,18.4,21.2,4,0,0,,,,,,,,,,,
A2,2013,Autumn,20/03/13,8:20,56,FORD,Feeding,,BP5511,House sparrow,F,27,75,56,31.3,11.4,7.4,7.5,18.9,21,4,0,0,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,20/03/13,8:28,64,FORD,Feeding,,BP5512,House sparrow,F,30.5,76.5,54,33.7,13.2,6.6,7.5,20.4,23,2,0,0,,,,,,,,,,,
A2,2013,Autumn,20/03/13,8:28,64,FORD,Feeding,,BP5513,House sparrow,M-Juvenile,26.6,78,57,32.2,11.1,7,7.1,19.5,22,2,0,0,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,20/03/13,8:40,76,FORD,Feeding,,BP5514,House sparrow,M-Juvenile,28.5,76,56,31.4,11.6,6.9,8.1,19.5,22.1,3,1,0,Yes,1,1,1,0,0,Yes,0,0,0,0
A2,2013,Autumn,20/03/13,8:50,86,FORD,Feeding,,BP5515,House sparrow,F,26,72,47,30.9,11.3,7.1,7.8,19.8,22.4,3,0,0,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,20/03/13,8:50,86,FORD,Feeding,,BP5516,House sparrow,M,26.5,78,62,30.7,10.6,7.2,7.9,18,20.8,4,0,,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,20/03/13,10:20,176,FORD,Feeding,,BP5520,House sparrow,F,28,76,56,30.6,10.6,7.2,7.6,19.8,22.4,4,0,,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,20/03/13,11:22,238,FORD,Feeding,,BP5521,House sparrow,F-Juvenile,25.5,74,56,30.4,10.4,7.7,8,17,19.5,,,,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,20/03/13,11:45,261,FORD,Feeding,,BP5522,House sparrow,F,31.5,75,58,32.7,11.5,6.4,7.6,19.7,22.6,4,0,,,,,,,,,,,,
A2,2013,Autumn,20/03/13,11:45,261,FORD,Feeding,,BP5523,House sparrow,M,28,78,57,31.6,12,6.6,7.6,18.3,21.8,3,0,,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,20/03/13,12:35,311,FORD,Feeding,,BP5525,House sparrow,M-Juvenile,27,76.5,54,30.5,12.2,6.3,7.3,18.9,21.6,3,0,,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,20/03/13,13:20,356,FORD,Feeding,,BP5526,House sparrow,F,25.8,74,57,30.2,10.3,6.9,7.3,18.8,21.6,3,1,,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,20/03/13,13:40,376,FORD,Feeding,,BP5527,House sparrow,F,28.5,73,47,32.4,11.1,7.6,7.7,20.4,23.1,2,1,,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,20/03/13,14:05,401,FORD,Feeding,,BP5528,House sparrow,M,29.5,77,56,32.1,12.3,7.1,8.1,20,22.3,2,0,,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,20/03/13,14:05,401,FORD,Feeding,,BP5529,House sparrow,M,32,77,55,29.8,10.6,7.5,8.1,19.6,22.1,3,1,,Yes,0,0,0,0,0,Yes,1,40,0,0
A2,2013,Autumn,20/03/13,14:05,401,FORD,Feeding,,BP5530,House sparrow,F,29,78,54,32.4,11.9,7.9,8.9,19.1,21.8,3,0,,Yes,1,0,0,1,1,Yes,1,35,0,0
A2,2013,Autumn,20/03/13,14:05,401,FORD,Feeding,,BP5531,House sparrow,M,27.5,78,51,31.1,11.8,7.4,7.5,19.5,22.5,4,0,,Yes,0,0,0,0,0,Yes,1,70,0,0
A2,2013,Autumn,20/03/13,14:05,401,FORD,Feeding,,BP5532,House sparrow,F,25,76,58,30.7,10.8,7.3,7.7,19.2,21.9,3,1,,Yes,0,0,0,0,0,Yes,1,8,1,2
A2,2013,Autumn,20/03/13,14:05,401,FORD,Feeding,,BP5533,House sparrow,F,27,71,52,31.3,10.6,7.1,7.6,19.5,22.3,4,1,,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,20/03/13,14:35,431,FORD,Feeding,,BP5534,House sparrow,M,26.5,76,56,32.3,10.8,7.3,7.5,20,22.3,3,0,,,,,,,,,,,,
A2,2013,Autumn,20/03/13,14:35,431,FORD,Feeding,,BP5535,House sparrow,F,28,71,52,31.3,10.6,7.4,7.8,19.2,22.3,4,1,,,,,,,,Yes,1,950,0,0
A2,2013,Autumn,20/03/13,14:35,431,FORD,Feeding,,BP5536,House sparrow,F,25,71,54,30.8,10.6,7,7.1,19.1,22,2,0,,,,,,,,Yes,1,268,0,0
A2,2013,Autumn,20/03/13,14:35,431,FORD,Feeding,,BP5537,House sparrow,F,26,75,57,30.2,10.2,7.5,7.7,18.8,21.7,3,0,,,,,,,,Yes,1,145,0,0
A2,2013,Autumn,20/03/13,14:35,431,FORD,Feeding,Recapture,BP1222,House sparrow,M,28.6,77,61,32.1,10.7,7.5,8,18.9,21.9,2,0,,Yes,0,0,0,0,0,Yes,1,33,1,71
A2,2013,Autumn,20/03/13,14:50,446,FORD,Feeding,,BP5538,House sparrow,M,28.9,75,56,32.3,10.9,7.4,7.9,19.4,22.3,3,0,,,,,,,,Yes,1,73,0,0
A2,2013,Autumn,21/03/13,8:00,36,FORD,Feeding,,BP5539,House sparrow,F-Juvenile,25,72,54,31.4,11,7.2,7.9,19.6,22.2,3,0,,,,,,,,,,,,
A2,2013,Autumn,21/03/13,8:00,36,FORD,Feeding,,BP5540,House sparrow,M,27,78,57,31.6,12.3,7,7.5,19.1,21.3,1,0,,,,,,,,,,,,
A2,2013,Autumn,21/03/13,8:45,81,FORD,Feeding,,BP5541,House sparrow,M,28.5,77,59,32.3,10.9,7.1,7.7,18.8,21.3,2,1,,,,,,,,,,,,
A2,2013,Autumn,21/03/13,8:45,81,FORD,Feeding,,BP5542,House sparrow,F,27.5,72,55,31.7,11.3,7.7,8.2,17.9,20.5,2,1,,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,21/03/13,9:15,111,FORD,Feeding,,BP5543,House sparrow,F-Juvenile,26.5,75,55,31.1,10.5,7.4,7.5,17.7,20.4,3,0,,,,,,,,,,,,
A2,2013,Autumn,21/03/13,9:15,111,FORD,Feeding,,BP5544,House sparrow,F,28,74,55,31.1,11.6,7.5,7.9,19.1,21.9,4,1,,,,,,,,,,,,
A2,2013,Autumn,21/03/13,9:35,131,FORD,Feeding,,BP5545,House sparrow,F,27,77,56,32.4,12.5,6.8,7.7,19.4,22.2,2,0,,,,,,,,,,,,
A2,2013,Autumn,21/03/13,10:35,191,FORD,Feeding,,BP5546,House sparrow,F,25.6,73,50,31.1,11.3,6.9,7.5,19.7,21.2,3,1,,Yes,1,1,2,1,1,Yes,0,0,0,0
A2,2013,Autumn,21/03/13,12:15,291,FORD,Feeding,,BP5547,House sparrow,M-Juvenile,26.2,75,56,30.9,11.3,7.3,7.8,18.8,21.2,2,0,,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,21/03/13,12:15,291,FORD,Feeding,,BP5548,House sparrow,M,27.9,78,57,32,11.8,7,7.9,20.8,23.5,3,0,,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,21/03/13,13:40,376,FORD,Feeding,,BP5549,House sparrow,F,28.5,74,55,32.5,11.6,7.4,8.2,18.8,21.5,4,1,,Yes,0,0,0,0,0,Yes,1,14,0,0
A2,2013,Autumn,21/03/13,13:48,384,FORD,Feeding,,BP5550,House sparrow,F,29.5,75,52,31.4,11.3,7.7,7.7,18.9,21.7,3,1,,Yes,0,0,0,0,0,Yes,1,137,0,0
A2,2013,Autumn,21/03/13,15:10,466,FORD,Feeding,,BP5551,House sparrow,M-Juvenile,27.1,75.5,51,35.4,16,6.6,8,19.2,22.4,4,0,,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,21/03/13,15:45,501,FORD,Feeding,,BP5552,House sparrow,M,28,77,51,30.9,12.1,6.5,7.2,19.3,22.1,4,1,,,,,,,,,,,,
A2,2013,Autumn,22/03/13,7:55,30,BAYS,Nonfeeding,,BP5553,House sparrow,F-Juvenile,26,76,56.5,31.7,12.2,6.4,7.6,19.6,22.6,4,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,22/03/13,11:50,265,BAYS,Nonfeeding,,BP5554,House sparrow,M,27.5,75,56.5,32.3,12.7,7.1,8.3,19.4,22.4,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,22/03/13,12:10,285,BAYS,Nonfeeding,,BP5555,House sparrow,F,27.75,73,56,32.6,12.7,6.7,7.7,19.5,22.3,2,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,25/03/13,8:30,62,FAIR,Nonfeeding,,BP5556,House sparrow,M-Juvenile,28.75,76,48,32.1,12,6.7,7.8,19.4,22.2,3,0,0,Yes,1,0,0,1,1,Yes,0,0,0,0
A2,2013,Autumn,25/03/13,8:55,87,FAIR,Nonfeeding,,BP5557,House sparrow,M-Juvenile,30.25,78,51,33.2,13.3,7.1,7.5,19.8,22.8,2,0,0,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,25/03/13,9:00,92,FAIR,Nonfeeding,,BP5558,House sparrow,M,27.5,77,55,32.3,12.1,6.8,7.6,19.7,22.7,2,0,0,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,25/03/13,9:05,97,FAIR,Nonfeeding,,BP5559,House sparrow,M,32.5,78,53,31.8,12.8,6.8,8,18.8,22,1,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,25/03/13,9:50,142,FAIR,Nonfeeding,,BP5560,House sparrow,M,29.5,77,57.5,31.6,11.5,7,7.5,19.6,22.2,2,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,25/03/13,9:50,142,FAIR,Nonfeeding,,BP5561,House sparrow,F,28,74.5,57,32.2,12.1,6.7,7.4,19.7,22.4,3,1,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,25/03/13,9:50,142,FAIR,Nonfeeding,,BP5562,House sparrow,F,28.5,78,55,31.1,12.2,6.5,7.6,18.4,21.5,2,1,0,,,,,,,,,,,
A2,2013,Autumn,25/03/13,10:00,152,FAIR,Nonfeeding,,BP5563,House sparrow,F-Juvenile,26.75,74,50,32.1,13.3,5.7,7.6,19.5,21.9,2,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,25/03/13,10:50,202,FAIR,Nonfeeding,,BP5564,House sparrow,M,27.75,75,56,32.6,13.5,7.1,8.1,19.8,22.6,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,25/03/13,11:15,227,FAIR,Nonfeeding,,BP5565,House sparrow,M-Juvenile,26.75,75,56,31.5,12.4,7.2,7.9,18.2,20.9,2,0,0,,,,,,,Yes,0,0,0,0
A2,2013,Autumn,25/03/13,12:30,302,FAIR,Nonfeeding,,BP5566,House sparrow,M-Juvenile,28,71,48,31.5,12.7,6.8,7.8,20.1,22.7,4,0,0,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,25/03/13,14:40,432,FAIR,Nonfeeding,,BP5567,House sparrow,F,28.25,76,57,32.5,12.8,6.9,8.5,20.1,22.7,4,0,0,Yes,1,0,0,1,1,Yes,1,30,0,0
A2,2013,Autumn,26/03/13,9:00,91,MCDO,Nonfeeding,,BP5568,House sparrow,F,26.5,73.5,52,31.3,13.1,7,7.7,18.5,20.4,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,26/03/13,9:15,106,MCDO,Nonfeeding,Recapture,BP4314,House sparrow,M,26.5,79,55,31.4,12.3,6.9,7.3,19.1,21.5,2,0,0,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,26/03/13,10:11,162,MCDO,Nonfeeding,,BP5569,House sparrow,M,28,75,56,31,12.5,6.4,7.5,19.4,22.4,2,1,0,Yes,1,0,0,1,1,Yes,0,0,0,0
A2,2013,Autumn,26/03/13,11:10,221,MCDO,Nonfeeding,Recapture,BP4309,House sparrow,F,29,75,58,31.6,12.5,6.5,7.8,20,22.1,4,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,26/03/13,11:25,236,MCDO,Nonfeeding,,BP5570,House sparrow,M,32,77,54,32.1,12.5,7.1,8.1,19.6,22.9,4,1,0,Yes,0,0,0,0,0,Yes,0,0,0,0
A2,2013,Autumn,26/03/13,13:35,366,MCDO,Nonfeeding,,BP5571,House sparrow,M,29.25,77,57,29.7,12.4,7.5,7.3,18.6,20.4,2,0,0,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,26/03/13,14:40,431,MCDO,Nonfeeding,,BP5572,House sparrow,F,29.75,72,52,32.9,12.6,6.6,7.8,20,22.6,2,0,0,Yes,0,0,0,0,0,,,,,
A2,2013,Autumn,26/03/13,14:40,431,MCDO,Nonfeeding,,BP5573,House sparrow,F,34.5,76,54,31.7,12.2,6.8,7.5,18.5,22.2,2,0,,,,,,,,Yes,1,9,0,0
S2,2013,Spring,9/08/13,8:22,71,HINE,Nonfeeding,,BP5574,House sparrow,F,27.5,78,57,33.4,13.1,7.4,7.8,19.9,22.3,2,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,9/08/13,8:25,74,HINE,Nonfeeding,,BP5575,House sparrow,F,26.5,77,54.5,32.2,13,7.1,7.4,19.8,22.3,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,9/08/13,15:43,512,HINE,Nonfeeding,,BP5576,House sparrow,M,27.25,77,56,31,12.8,6.9,7.7,19.2,21.8,2,0,0,,,,,,,Yes,1,47,0,0
S2,2013,Spring,14/08/13,8:05,59,FORD,Feeding,,BP5577,House sparrow,M,28.5,76,55,31.9,10.9,7.6,7.9,19.6,22.3,4,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,14/08/13,8:05,59,FORD,Feeding,,BP5578,House sparrow,M,27.75,77,56,30.8,12.3,7,7.5,18.7,21.9,3,0,0,Yes,0,0,0,0,0,,,,,
S2,2013,Spring,14/08/13,8:25,79,FORD,Feeding,,BP5579,House sparrow,M,27.5,78,59,32.1,11,7.6,8.3,19.3,22.6,3,0,0,Yes,0,0,0,0,0,,,,,
S2,2013,Spring,14/08/13,8:15,69,FORD,Feeding,Recapture,BP5537,House sparrow,F,27.25,76,55,30.2,10.2,7.5,7.7,18.8,21.7,1,0,0,Yes,0,0,0,0,0,,,,,
S2,2013,Spring,14/08/13,8:30,84,FORD,Feeding,,BP5580,House sparrow,F,30.5,78,58,31.9,12,7.4,8.8,18.1,21.7,1,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,14/08/13,9:41,155,FORD,Feeding,,BP5581,House sparrow,F,30.5,72,51,,10.2,7.1,7.6,17.8,20.3,4,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,14/08/13,9:41,155,FORD,Feeding,,-,House sparrow,M,27,76,55,31,12.4,6.5,7.7,18.6,21.1,3,0,,,,,,,,,,,,
S2,2013,Spring,14/08/13,10:03,177,FORD,Feeding,,BP5582,House sparrow,M,26,76,57,30.9,11.6,6.4,7.3,19.1,21.1,3,0,0,Yes,0,0,0,0,0,,,,,
S2,2013,Spring,14/08/13,10:55,229,FORD,Feeding,,BP5583,House sparrow,F,27,75,57,31.4,11.4,6.7,8.2,18.7,21.6,2,0,0,Yes,0,0,0,0,0,,,,,
S2,2013,Spring,14/08/13,11:23,257,FORD,Feeding,,BP5585,House sparrow,F,26,75,59,32.1,12.6,6.8,7.4,18.9,21.1,2,0,0,Yes,0,0,0,0,0,,,,,
S2,2013,Spring,14/08/13,12:35,329,FORD,Feeding,,BP5586,House sparrow,F,27.5,75,55,30.7,11,7.5,8,20.3,22.3,4,0,0,Yes,0,0,0,0,0,,,,,
S2,2013,Spring,14/08/13,14:15,429,FORD,Feeding,,BP5587,House sparrow,F,28,78,55,30.7,10.8,6.3,7.8,19.9,23.3,3,0,,Yes,0,0,0,0,0,Yes,1,594,0,0
S2,2013,Spring,15/08/13,12:50,345,HOLY,Feeding,,BP5588,House sparrow,M,28.75,78,57,32.1,11.5,7.5,8.5,19.6,22.9,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,15/08/13,15:20,495,HOLY,Feeding,,BP5589,House sparrow,M,30,76,56,31.3,12.1,7.8,8.9,19.1,22.2,4,0,0,Yes,1,1,1,0,0,Yes,1,500,1,1
S2,2013,Spring,15/08/13,15:55,530,HOLY,Feeding,Recapture,BP4349,House sparrow,M,23.25,76,54,32.1,12.5,6.9,7.6,19.6,22,4,0,0,Yes,1,0,0,1,5,,,,,
S2,2013,Spring,19/08/13,10:15,195,FAIR,Nonfeeding,,BP5590,House sparrow,M,29.5,79.5,61,31.1,12,6.8,8,19.5,22.1,2,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,19/08/13,10:20,200,FAIR,Nonfeeding,,BP5591,House sparrow,F,31.75,78,55,31.3,12.7,7.3,7.7,18.6,22.4,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,19/08/13,10:40,220,FAIR,Nonfeeding,,BP5592,House sparrow,M,26.5,81,59,31.5,12.5,6.7,7.9,19.6,22.3,1,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,19/08/13,11:40,280,FAIR,Nonfeeding,,BP5593,House sparrow,M,32.75,76,52,31.6,12.8,7.4,7.5,20,23,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,19/08/13,11:40,280,FAIR,Nonfeeding,,BP5594,House sparrow,M,28.5,78.5,56,32,12.8,7.6,7.5,20,22.9,4,0,0,Yes,1,1,3,0,0,Yes,0,0,0,0
S2,2013,Spring,20/08/13,8:30,92,FORD,Feeding,,BP5595,House sparrow,F,27.5,77,56,32.2,12.5,7,7.5,19.6,21.9,2,0,0,,,,,,,Yes,1,3,0,0
S2,2013,Spring,20/08/13,8:50,112,FORD,Feeding,,BP5596,House sparrow,F,29,77,57,32.9,11.1,8,7.8,19.1,22.6,3,0,0,Yes,0,0,0,0,0,Yes,0,0,1,1
S2,2013,Spring,20/08/13,12:05,307,FORD,Feeding,,BP5598,House sparrow,M,28.25,80,56,35.7,11.6,6.4,7.5,18.7,21.4,3,0,0,Yes,0,0,0,0,0,,,,,
S2,2013,Spring,20/08/13,12:05,307,FORD,Feeding,,BP5597,House sparrow,F,25.5,75,57,31,10.6,6.8,7.8,18.6,21,4,0,0,Yes,0,0,0,0,0,Yes,1,4,0,0
S2,2013,Spring,20/08/13,12:05,307,FORD,Feeding,,BP5599,House sparrow,M,26,77,52,30,10.3,7.7,8.1,16.8,21.1,4,0,,Yes,0,0,0,0,0,,,,,
S2,2013,Spring,20/08/13,14:50,472,FORD,Feeding,,BP6801,House sparrow,F,26,78,56,32.8,12.4,7.9,7.9,19.6,22.6,4,1,0,Yes,0,0,0,0,0,Yes,1,34,0,0
S2,2013,Spring,22/08/13,8:21,85,DEUX,Feeding,,BP6802,House sparrow,F,26,75,58,32.2,12,6.5,7.1,18.8,22.1,3,0,0,Yes,1,0,0,1,1,,,,,
S2,2013,Spring,22/08/13,8:35,99,DEUX,Feeding,,BP6803,House sparrow,M,27,81,59.5,32.1,12,7.4,8,20,21.6,2,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,22/08/13,8:35,99,DEUX,Feeding,,BP6804,House sparrow,F,26.5,76,54,32.8,12.4,7.6,7.7,19.8,22.5,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,22/08/13,8:40,104,DEUX,Feeding,,BP6805,House sparrow,F,26,76,56,32.6,13.2,7,7.6,19.3,22,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,22/08/13,9:04,128,DEUX,Feeding,,BP6806,House sparrow,M,27,79,56,31.1,12,7.3,8,18.5,21.4,2,0,0,Yes,0,0,0,0,0,,,,,
S2,2013,Spring,22/08/13,9:48,172,DEUX,Feeding,,BP6807,House sparrow,M,27.75,80,59,31.6,12.2,7.8,7.9,19.2,22.2,2,0,0,Yes,0,0,0,0,0,,,,,
S2,2013,Spring,22/08/13,10:10,194,DEUX,Feeding,,BP6808,House sparrow,M,28.5,,56,31.5,12.6,7.4,7.7,19,21.7,2,0,0,,,,,,,Yes,0,0,0,0
S2,2013,Spring,22/08/13,13:29,393,DEUX,Feeding,,BP6809,House sparrow,F,28,76,56,31.5,12.5,6.7,7.7,17.6,20,3,0,0,Yes,1,1,12,0,0,Yes,1,87,0,0
S2,2013,Spring,23/08/13,8:15,80,DEUX,Feeding,,BP6810,House sparrow,M,27,76,55,32.4,10.8,7.7,8,20.1,23.3,2,0,0,Yes,0,0,0,0,0,,,,,
S2,2013,Spring,23/08/13,8:15,80,DEUX,Feeding,,BP6811,House sparrow,M,26.5,78,57,31.3,11.7,7.5,7.7,19.7,22.8,2,0,0,Yes,1,0,0,0,0,,,,,
S2,2013,Spring,23/08/13,8:15,80,DEUX,Feeding,,BP6812,House sparrow,M,29,78,57,33.1,12.1,7.8,9.5,18.9,21.3,4,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,23/08/13,11:00,245,DEUX,Feeding,,BP6813,House sparrow,M,27,74.5,54,29.8,10.9,6.7,7.3,17.1,19.2,3,0,,Yes,1,1,1,1,1,Yes,0,0,0,0
S2,2013,Spring,23/08/13,11:00,245,DEUX,Feeding,,BP6814,House sparrow,M,25,77,56,31.3,11.1,7.5,8.2,18.7,21.4,2,0,,Yes,0,0,0,0,0,Yes,0,0,0,0
