Experiment,Date,TimeDemo,TimeTest,Temperature,Humidity,Airpressure,Block,Treatment,PhenotypeObserverFemale,PhenotypeChosenDemo,Phenotype1CourtingMale,Phenotype2CourtingMale,PhenotypeChosenTest,NumberCourtingMales,MateCopyingScores,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,12:35 PM,1:06 PM,24.1,52,1008,1,uninformed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,12:35 PM,1:06 PM,24.1,52,1008,1,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,12:35 PM,1:06 PM,24.1,52,1008,1,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,12:35 PM,1:06 PM,24.1,52,1008,1,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,12:35 PM,1:06 PM,24.1,52,1008,1,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,12:35 PM,1:06 PM,24.1,52,1008,1,uninformed,WT,WT,Curly,WT,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,12:49 PM,1:22 PM,24.2,55,1008,2,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,12:49 PM,1:22 PM,24.2,55,1008,2,uninformed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,12:49 PM,1:22 PM,24.2,55,1008,2,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,12:49 PM,NA,24.2,55,1008,2,NA,WT,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,12:49 PM,1:22 PM,24.2,55,1008,2,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,12:49 PM,1:22 PM,24.2,55,1008,2,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,1:50 PM,2:21 PM,24.3,55,1007,3,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,1:50 PM,2:21 PM,24.3,55,1007,3,uninformed,WT,WT,WT,Curly,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,1:50 PM,2:21 PM,24.3,55,1007,3,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,1:50 PM,2:21 PM,24.3,55,1007,3,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,1:50 PM,2:21 PM,24.3,55,1007,3,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,1:50 PM,2:21 PM,24.3,55,1007,3,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,2:31 PM,3:05 PM,24.4,55,1007,4,informed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,2:31 PM,3:05 PM,24.4,55,1007,4,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,2:31 PM,3:05 PM,24.4,55,1007,4,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,2:31 PM,3:05 PM,24.4,55,1007,4,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,2:31 PM,3:05 PM,24.4,55,1007,4,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/11/2016,2:31 PM,3:05 PM,24.4,55,1007,4,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,1:35 PM,2:08 PM,24.8,58,1009,5,informed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,1:35 PM,2:08 PM,24.8,58,1009,5,uninformed,WT,WT,WT,Curly,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,1:35 PM,2:08 PM,24.8,58,1009,5,informed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,1:35 PM,NA,24.8,58,1009,5,uninformed,WT,Curly,NA,NA,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,1:35 PM,2:08 PM,24.8,58,1009,5,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,1:35 PM,2:08 PM,24.8,58,1009,5,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,1:57 PM,2:26 PM,24.9,59,1009,6,uninformed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,1:57 PM,2:26 PM,24.9,59,1009,6,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,1:57 PM,2:26 PM,24.9,59,1009,6,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,1:57 PM,2:26 PM,24.9,59,1009,6,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,1:57 PM,2:26 PM,24.9,59,1009,6,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,1:57 PM,2:26 PM,24.9,59,1009,6,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,2:41 PM,3:14 PM,25.1,60,1008,7,uninformed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,2:41 PM,3:14 PM,25.1,60,1008,7,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,2:41 PM,3:14 PM,25.1,60,1008,7,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,2:41 PM,3:14 PM,25.1,60,1008,7,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,2:41 PM,3:14 PM,25.1,60,1008,7,uninformed,WT,WT,WT,Curly,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,2:41 PM,3:14 PM,25.1,60,1008,7,informed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,3:02 PM,3:36 PM,25.1,61,1008,8,uninformed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,3:02 PM,3:36 PM,25.1,61,1008,8,informed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,3:02 PM,3:36 PM,25.1,61,1008,8,informed,WT,WT,WT,Curly,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,3:02 PM,3:36 PM,25.1,61,1008,8,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,3:02 PM,3:36 PM,25.1,61,1008,8,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,3:02 PM,3:36 PM,25.1,61,1008,8,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,4:00 PM,4:34 PM,25.2,61,1007,9,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,4:00 PM,4:34 PM,25.2,61,1007,9,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,4:00 PM,4:34 PM,25.2,61,1007,9,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,4:00 PM,4:34 PM,25.2,61,1007,9,uninformed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,4:00 PM,4:34 PM,25.2,61,1007,9,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/12/2016,4:00 PM,4:34 PM,25.2,61,1007,9,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,9:25 AM,9:56 AM,24.8,50,1013,10,uninformed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,9:25 AM,9:56 AM,24.8,50,1013,10,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,9:25 AM,9:56 AM,24.8,50,1013,10,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,9:25 AM,9:56 AM,24.8,50,1013,10,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,9:25 AM,9:56 AM,24.8,50,1013,10,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,9:47 AM,10:18 AM,24.8,50,1012,11,informed,WT,WT,Curly,WT,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,9:47 AM,10:18 AM,24.8,50,1012,11,uninformed,WT,WT,WT,Curly,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,9:47 AM,10:18 AM,24.8,50,1012,11,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,9:47 AM,10:18 AM,24.8,50,1012,11,uninformed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,9:47 AM,10:18 AM,24.8,50,1012,11,uninformed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,9:47 AM,10:18 AM,24.8,50,1012,11,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,10:10 AM,10:40 AM,25,51,1012,12,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,10:10 AM,10:40 AM,25,51,1012,12,uninformed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,10:10 AM,10:40 AM,25,51,1012,12,informed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,10:10 AM,10:40 AM,25,51,1012,12,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,10:10 AM,10:40 AM,25,51,1012,12,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,10:10 AM,10:40 AM,25,51,1012,12,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,10:43 AM,11:14 AM,25.1,50,1012,13,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,10:43 AM,11:14 AM,25.1,50,1012,13,uninformed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,10:43 AM,11:14 AM,25.1,50,1012,13,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,10:43 AM,11:14 AM,25.1,50,1012,13,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,10:43 AM,11:14 AM,25.1,50,1012,13,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,10:43 AM,11:14 AM,25.1,50,1012,13,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,11:34 AM,12:05 PM,25.2,50,1012,14,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,11:34 AM,12:05 PM,25.2,50,1012,14,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,11:34 AM,12:05 PM,25.2,50,1012,14,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,11:34 AM,12:05 PM,25.2,50,1012,14,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/14/2016,11:34 AM,12:05 PM,25.2,50,1012,14,informed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,9:02 AM,9:28 AM,25,55,1011,15,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,9:02 AM,9:28 AM,25,55,1011,15,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,9:02 AM,9:28 AM,25,55,1011,15,uninformed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,9:02 AM,9:28 AM,25,55,1011,15,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,9:02 AM,9:28 AM,25,55,1011,15,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,9:02 AM,9:28 AM,25,55,1011,15,informed,WT,Curly,Curly,NA,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,9:12 AM,9:43 AM,25,56,1011,16,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,9:12 AM,9:43 AM,25,56,1011,16,uninformed,WT,Curly,Curly,NA,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,9:12 AM,9:43 AM,25,56,1011,16,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,9:12 AM,9:43 AM,25,56,1011,16,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,9:12 AM,9:43 AM,25,56,1011,16,uninformed,WT,WT,Curly,WT,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,9:12 AM,9:43 AM,25,56,1011,16,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,10:09 AM,10:38 AM,25.5,59,1011,17,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,10:09 AM,10:38 AM,25.5,59,1011,17,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,10:09 AM,10:38 AM,25.5,59,1011,17,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,10:09 AM,10:38 AM,25.5,59,1011,17,informed,WT,Curly,NA,NA,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,10:09 AM,10:38 AM,25.5,59,1011,17,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,10:09 AM,10:38 AM,25.5,59,1011,17,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,10:21 AM,10:52 AM,25.4,59,1011,18,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,10:21 AM,10:52 AM,25.4,59,1011,18,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,10:21 AM,10:52 AM,25.4,59,1011,18,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,10:21 AM,10:52 AM,25.4,59,1011,18,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,10:21 AM,10:52 AM,25.4,59,1011,18,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,10:21 AM,10:52 AM,25.4,59,1011,18,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,11:07 AM,11:36 AM,25.6,59,1011,19,uninformed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,11:07 AM,11:36 AM,25.6,59,1011,19,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,11:07 AM,11:36 AM,25.6,59,1011,19,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,11:07 AM,11:36 AM,25.6,59,1011,19,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,11:07 AM,11:36 AM,25.6,59,1011,19,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/15/2016,11:07 AM,11:36 AM,25.6,59,1011,19,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/18/2016,9:42 AM,10:13 AM,24.8,49,1022,20,uninformed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/18/2016,9:42 AM,10:13 AM,24.8,49,1022,20,uninformed,WT,WT,WT,Curly,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/18/2016,9:42 AM,10:13 AM,24.8,49,1022,20,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/18/2016,9:42 AM,10:13 AM,24.8,49,1022,20,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/18/2016,9:42 AM,10:13 AM,24.8,49,1022,20,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/18/2016,9:42 AM,10:13 AM,24.8,49,1022,20,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/18/2016,9:56 AM,10:29 AM,24.8,50,1023,21,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/18/2016,9:56 AM,10:29 AM,24.8,50,1023,21,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/18/2016,9:56 AM,10:29 AM,24.8,50,1023,21,informed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/18/2016,9:56 AM,NA,24.8,50,1023,21,NA,WT,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,,,
Mate-copying,4/18/2016,9:56 AM,10:29 AM,24.8,50,1023,21,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/18/2016,9:56 AM,10:29 AM,24.8,50,1023,21,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/18/2016,10:40 AM,11:10 AM,25,50,1023,22,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/18/2016,10:40 AM,11:10 AM,25,50,1023,22,informed,WT,WT,Curly,WT,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/18/2016,10:40 AM,11:10 AM,25,50,1023,22,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/18/2016,10:40 AM,11:10 AM,25,50,1023,22,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,12:06 PM,12:38 PM,24.8,51,1020,23,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,12:06 PM,12:38 PM,24.8,51,1020,23,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,12:06 PM,12:38 PM,24.8,51,1020,23,informed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,12:06 PM,12:38 PM,24.8,51,1020,23,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,12:06 PM,12:38 PM,24.8,51,1020,23,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,12:06 PM,12:38 PM,24.8,51,1020,23,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,12:24 PM,12:53 PM,24.9,51,1020,24,informed,WT,WT,Curly,WT,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,12:24 PM,12:53 PM,24.9,51,1020,24,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,12:24 PM,12:53 PM,24.9,51,1020,24,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,12:24 PM,12:53 PM,24.9,51,1020,24,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,12:24 PM,12:53 PM,24.9,51,1020,24,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,12:24 PM,12:53 PM,24.9,51,1020,24,informed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,1:07 PM,1:38 PM,25,51,1019,25,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,1:07 PM,1:38 PM,25,51,1019,25,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,1:07 PM,1:38 PM,25,51,1019,25,informed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,1:07 PM,1:38 PM,25,51,1019,25,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,1:07 PM,NA,25,51,1019,25,NA,WT,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,1:07 PM,1:38 PM,25,51,1019,25,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,1:30 PM,2:01 PM,25,51,1019,26,informed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,1:30 PM,2:01 PM,25,51,1019,26,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,1:30 PM,2:01 PM,25,51,1019,26,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/19/2016,1:30 PM,2:01 PM,25,51,1019,26,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,1:00 PM,1:31 PM,25.5,55,1019,27,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,1:00 PM,1:31 PM,25.5,55,1019,27,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,1:00 PM,1:31 PM,25.5,55,1019,27,informed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,1:00 PM,1:31 PM,25.5,55,1019,27,informed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,1:00 PM,1:31 PM,25.5,55,1019,27,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,1:00 PM,1:31 PM,25.5,55,1019,27,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,1:12 PM,1:43 PM,25.6,55,1019,28,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,1:12 PM,1:43 PM,25.6,55,1019,28,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,1:12 PM,1:43 PM,25.6,55,1019,28,informed,WT,WT,WT,Curly,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,1:12 PM,1:43 PM,25.6,55,1019,28,informed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,1:12 PM,1:43 PM,25.6,55,1019,28,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,1:12 PM,NA,25.6,55,1019,28,NA,WT,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,2:05 PM,2:35 PM,25.6,57,1019,29,informed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,2:05 PM,2:35 PM,25.6,57,1019,29,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,2:05 PM,2:35 PM,25.6,57,1019,29,uninformed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,2:05 PM,NA,25.6,57,1019,29,informed,WT,Curly,NA,NA,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,2:05 PM,2:35 PM,25.6,57,1019,29,informed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,2:05 PM,2:35 PM,25.6,57,1019,29,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,2:24 PM,2:54 PM,25.7,57,1019,30,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,2:24 PM,2:54 PM,25.7,57,1019,30,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,2:24 PM,2:54 PM,25.7,57,1019,30,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,4/21/2016,2:24 PM,2:54 PM,25.7,57,1019,30,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
