OID,Seal,Year,Month,Day,X,Y,Zone
11843,0,1999,5,NaN,1757000.0,-1279000.0,Barents Sea
11844,0,2005,1,NaN,1762000.0,-1279000.0,Barents Sea
11845,0,2002,11,NaN,1767000.0,-1279000.0,Barents Sea
11846,0,2003,2,NaN,1772000.0,-1279000.0,Barents Sea
11847,0,2005,3,NaN,1777000.0,-1279000.0,Barents Sea
11848,0,2005,3,NaN,1782000.0,-1279000.0,Barents Sea
11849,0,2005,3,NaN,1787000.0,-1279000.0,Barents Sea
11850,0,2000,2,NaN,1792000.0,-1279000.0,Barents Sea
11851,0,1996,3,NaN,1797000.0,-1279000.0,Barents Sea
11852,0,1997,4,NaN,1802000.0,-1279000.0,Barents Sea
11853,0,2003,2,NaN,1807000.0,-1279000.0,Barents Sea
11854,0,2000,4,NaN,1812000.0,-1279000.0,Barents Sea
11855,0,2003,2,NaN,1817000.0,-1279000.0,Barents Sea
11856,0,2004,1,NaN,1822000.0,-1279000.0,Barents Sea
11857,0,1996,3,NaN,1827000.0,-1279000.0,Barents Sea
11858,0,2004,1,NaN,1832000.0,-1279000.0,Barents Sea
11859,0,1996,4,NaN,1837000.0,-1279000.0,Barents Sea
11860,0,2000,4,NaN,1847000.0,-1279000.0,Barents Sea
11861,0,1997,4,NaN,1877000.0,-1279000.0,Barents Sea
11862,0,1999,3,NaN,1882000.0,-1279000.0,Barents Sea
11863,0,2000,4,NaN,1887000.0,-1279000.0,Barents Sea
11864,0,1999,3,NaN,1907000.0,-1279000.0,Barents Sea
11865,0,1999,3,NaN,1912000.0,-1279000.0,Barents Sea
11866,0,2000,4,NaN,1917000.0,-1279000.0,Barents Sea
11867,0,2000,4,NaN,1922000.0,-1279000.0,Barents Sea
11868,0,2002,2,NaN,1192000.0,-1284000.0,Barents Sea
11869,0,2001,3,NaN,1262000.0,-1284000.0,Barents Sea
11870,0,2001,4,NaN,1272000.0,-1284000.0,Barents Sea
11871,0,2002,5,NaN,1282000.0,-1284000.0,Barents Sea
11872,0,1999,7,NaN,1297000.0,-1284000.0,Barents Sea
11873,0,2005,3,NaN,1302000.0,-1284000.0,Barents Sea
11874,0,2002,5,NaN,1312000.0,-1284000.0,Barents Sea
11875,0,2001,2,NaN,1337000.0,-1284000.0,Barents Sea
11876,0,1998,4,NaN,1342000.0,-1284000.0,Barents Sea
11877,0,1998,4,NaN,1382000.0,-1284000.0,Barents Sea
11878,0,2001,4,NaN,1427000.0,-1284000.0,Barents Sea
11879,0,1999,7,NaN,1457000.0,-1284000.0,Barents Sea
11880,0,2001,2,NaN,1527000.0,-1284000.0,Barents Sea
11881,0,2004,5,NaN,1577000.0,-1284000.0,Barents Sea
11882,0,2004,5,NaN,1582000.0,-1284000.0,Barents Sea
11883,0,2002,10,NaN,1722000.0,-1284000.0,Barents Sea
11884,0,2002,10,NaN,1727000.0,-1284000.0,Barents Sea
11885,0,2005,11,NaN,1742000.0,-1284000.0,Barents Sea
11886,0,2001,8,NaN,1747000.0,-1284000.0,Barents Sea
11887,0,1999,5,NaN,1752000.0,-1284000.0,Barents Sea
11888,0,2002,11,NaN,1762000.0,-1284000.0,Barents Sea
11889,0,2003,2,NaN,1767000.0,-1284000.0,Barents Sea
11890,0,2005,3,NaN,1777000.0,-1284000.0,Barents Sea
11891,0,2005,3,NaN,1787000.0,-1284000.0,Barents Sea
11892,0,2000,2,NaN,1792000.0,-1284000.0,Barents Sea
11893,0,1997,4,NaN,1797000.0,-1284000.0,Barents Sea
11894,0,2003,2,NaN,1802000.0,-1284000.0,Barents Sea
11895,0,2000,4,NaN,1807000.0,-1284000.0,Barents Sea
11896,0,2002,2,NaN,1812000.0,-1284000.0,Barents Sea
11897,0,2000,2,NaN,1817000.0,-1284000.0,Barents Sea
11898,0,1996,3,NaN,1822000.0,-1284000.0,Barents Sea
11899,0,1996,4,NaN,1827000.0,-1284000.0,Barents Sea
11900,0,2004,1,NaN,1832000.0,-1284000.0,Barents Sea
11901,0,2000,4,NaN,1847000.0,-1284000.0,Barents Sea
11902,0,1997,4,NaN,1877000.0,-1284000.0,Barents Sea
11903,0,2000,4,NaN,1887000.0,-1284000.0,Barents Sea
11904,0,1999,3,NaN,1902000.0,-1284000.0,Barents Sea
11905,0,1999,3,NaN,1907000.0,-1284000.0,Barents Sea
11906,0,2000,4,NaN,1917000.0,-1284000.0,Barents Sea
11907,0,2002,2,NaN,1192000.0,-1289000.0,Barents Sea
11908,0,2001,3,NaN,1262000.0,-1289000.0,Barents Sea
11909,0,2001,4,NaN,1272000.0,-1289000.0,Barents Sea
11910,0,2002,5,NaN,1282000.0,-1289000.0,Barents Sea
11911,0,1999,7,NaN,1297000.0,-1289000.0,Barents Sea
11912,0,2005,3,NaN,1302000.0,-1289000.0,Barents Sea
11913,0,2002,5,NaN,1312000.0,-1289000.0,Barents Sea
11914,0,2001,2,NaN,1337000.0,-1289000.0,Barents Sea
11915,0,1998,4,NaN,1342000.0,-1289000.0,Barents Sea
11916,0,1998,4,NaN,1382000.0,-1289000.0,Barents Sea
11917,0,2001,4,NaN,1427000.0,-1289000.0,Barents Sea
11918,0,2001,4,NaN,1432000.0,-1289000.0,Barents Sea
11919,0,1999,7,NaN,1457000.0,-1289000.0,Barents Sea
11920,0,2001,2,NaN,1527000.0,-1289000.0,Barents Sea
11921,0,2004,5,NaN,1582000.0,-1289000.0,Barents Sea
11922,0,2004,5,NaN,1587000.0,-1289000.0,Barents Sea
11923,0,2002,10,NaN,1717000.0,-1289000.0,Barents Sea
11924,0,2002,10,NaN,1722000.0,-1289000.0,Barents Sea
11925,0,2005,11,NaN,1742000.0,-1289000.0,Barents Sea
11926,0,2002,10,NaN,1747000.0,-1289000.0,Barents Sea
11927,0,2002,11,NaN,1757000.0,-1289000.0,Barents Sea
11928,0,2003,2,NaN,1762000.0,-1289000.0,Barents Sea
11929,0,2003,2,NaN,1767000.0,-1289000.0,Barents Sea
11930,0,2005,3,NaN,1777000.0,-1289000.0,Barents Sea
11931,0,2005,3,NaN,1787000.0,-1289000.0,Barents Sea
11932,0,1998,3,NaN,1792000.0,-1289000.0,Barents Sea
11933,0,2003,2,NaN,1797000.0,-1289000.0,Barents Sea
11934,0,2003,2,NaN,1802000.0,-1289000.0,Barents Sea
11935,0,2000,4,NaN,1807000.0,-1289000.0,Barents Sea
11936,0,2003,2,NaN,1812000.0,-1289000.0,Barents Sea
11937,0,1996,4,NaN,1817000.0,-1289000.0,Barents Sea
11938,0,1996,3,NaN,1822000.0,-1289000.0,Barents Sea
11939,0,2004,1,NaN,1827000.0,-1289000.0,Barents Sea
11940,0,2000,4,NaN,1847000.0,-1289000.0,Barents Sea
11941,0,1997,4,NaN,1872000.0,-1289000.0,Barents Sea
11942,0,1999,3,NaN,1877000.0,-1289000.0,Barents Sea
11943,0,2000,4,NaN,1882000.0,-1289000.0,Barents Sea
11944,0,2000,4,NaN,1887000.0,-1289000.0,Barents Sea
11945,0,1999,3,NaN,1902000.0,-1289000.0,Barents Sea
11946,0,2000,4,NaN,1912000.0,-1289000.0,Barents Sea
11947,0,2000,4,NaN,1917000.0,-1289000.0,Barents Sea
11948,0,2002,2,NaN,1192000.0,-1294000.0,Barents Sea
11949,0,2001,3,NaN,1262000.0,-1294000.0,Barents Sea
11950,0,2001,4,NaN,1272000.0,-1294000.0,Barents Sea
11951,0,2002,5,NaN,1277000.0,-1294000.0,Barents Sea
11952,0,2002,5,NaN,1282000.0,-1294000.0,Barents Sea
11953,0,1999,7,NaN,1297000.0,-1294000.0,Barents Sea
11954,0,2005,3,NaN,1302000.0,-1294000.0,Barents Sea
11955,0,2002,5,NaN,1312000.0,-1294000.0,Barents Sea
11956,0,2001,2,NaN,1337000.0,-1294000.0,Barents Sea
11957,0,1998,4,NaN,1342000.0,-1294000.0,Barents Sea
11958,0,1998,4,NaN,1382000.0,-1294000.0,Barents Sea
11959,0,2001,4,NaN,1432000.0,-1294000.0,Barents Sea
11960,0,1999,7,NaN,1457000.0,-1294000.0,Barents Sea
11961,0,2001,2,NaN,1527000.0,-1294000.0,Barents Sea
11962,0,2004,5,NaN,1587000.0,-1294000.0,Barents Sea
11963,0,2004,5,NaN,1592000.0,-1294000.0,Barents Sea
11964,0,2002,10,NaN,1712000.0,-1294000.0,Barents Sea
11965,0,2002,10,NaN,1717000.0,-1294000.0,Barents Sea
11966,0,2005,11,NaN,1737000.0,-1294000.0,Barents Sea
11967,0,2002,10,NaN,1742000.0,-1294000.0,Barents Sea
11968,0,1999,5,NaN,1747000.0,-1294000.0,Barents Sea
11969,0,2002,11,NaN,1752000.0,-1294000.0,Barents Sea
11970,0,2005,1,NaN,1757000.0,-1294000.0,Barents Sea
11971,0,2003,2,NaN,1762000.0,-1294000.0,Barents Sea
11972,0,2005,3,NaN,1772000.0,-1294000.0,Barents Sea
11973,0,2005,3,NaN,1777000.0,-1294000.0,Barents Sea
11974,0,1997,4,NaN,1782000.0,-1294000.0,Barents Sea
11975,0,1998,3,NaN,1787000.0,-1294000.0,Barents Sea
11976,0,2003,2,NaN,1792000.0,-1294000.0,Barents Sea
11977,0,2003,2,NaN,1797000.0,-1294000.0,Barents Sea
11978,0,2000,4,NaN,1802000.0,-1294000.0,Barents Sea
11979,0,2002,2,NaN,1807000.0,-1294000.0,Barents Sea
11980,0,2000,2,NaN,1812000.0,-1294000.0,Barents Sea
11981,0,1996,3,NaN,1817000.0,-1294000.0,Barents Sea
11982,0,2005,1,NaN,1822000.0,-1294000.0,Barents Sea
11983,0,2000,4,NaN,1847000.0,-1294000.0,Barents Sea
11984,0,1997,4,NaN,1867000.0,-1294000.0,Barents Sea
11985,0,1997,4,NaN,1872000.0,-1294000.0,Barents Sea
11986,0,1999,3,NaN,1877000.0,-1294000.0,Barents Sea
11987,0,2000,4,NaN,1882000.0,-1294000.0,Barents Sea
11988,0,1999,3,NaN,1897000.0,-1294000.0,Barents Sea
11989,0,1999,3,NaN,1902000.0,-1294000.0,Barents Sea
11990,0,2000,4,NaN,1912000.0,-1294000.0,Barents Sea
11991,0,2002,2,NaN,1192000.0,-1299000.0,Barents Sea
11992,0,2001,3,NaN,1262000.0,-1299000.0,Barents Sea
11993,0,2001,4,NaN,1272000.0,-1299000.0,Barents Sea
11994,0,2002,5,NaN,1277000.0,-1299000.0,Barents Sea
11995,0,1999,7,NaN,1297000.0,-1299000.0,Barents Sea
11996,0,2005,3,NaN,1302000.0,-1299000.0,Barents Sea
11997,0,2002,5,NaN,1312000.0,-1299000.0,Barents Sea
11998,0,2001,2,NaN,1337000.0,-1299000.0,Barents Sea
11999,0,1998,4,NaN,1342000.0,-1299000.0,Barents Sea
12000,0,1998,4,NaN,1382000.0,-1299000.0,Barents Sea
12001,0,2001,4,NaN,1432000.0,-1299000.0,Barents Sea
12002,0,2001,4,NaN,1437000.0,-1299000.0,Barents Sea
12003,0,1999,7,NaN,1457000.0,-1299000.0,Barents Sea
12004,0,2001,2,NaN,1527000.0,-1299000.0,Barents Sea
12005,0,2004,5,NaN,1592000.0,-1299000.0,Barents Sea
12006,0,2002,10,NaN,1707000.0,-1299000.0,Barents Sea
12007,0,2002,10,NaN,1712000.0,-1299000.0,Barents Sea
12008,0,2005,11,NaN,1732000.0,-1299000.0,Barents Sea
12009,0,2002,10,NaN,1737000.0,-1299000.0,Barents Sea
12010,0,1999,5,NaN,1742000.0,-1299000.0,Barents Sea
12011,0,2002,11,NaN,1747000.0,-1299000.0,Barents Sea
12012,0,2005,1,NaN,1752000.0,-1299000.0,Barents Sea
12013,0,2003,2,NaN,1757000.0,-1299000.0,Barents Sea
12014,0,2003,2,NaN,1762000.0,-1299000.0,Barents Sea
12015,0,2005,3,NaN,1767000.0,-1299000.0,Barents Sea
12016,0,2005,3,NaN,1772000.0,-1299000.0,Barents Sea
12017,0,1997,4,NaN,1777000.0,-1299000.0,Barents Sea
12018,0,1996,3,NaN,1782000.0,-1299000.0,Barents Sea
12019,0,2000,2,NaN,1787000.0,-1299000.0,Barents Sea
12020,0,2003,2,NaN,1792000.0,-1299000.0,Barents Sea
12021,0,1996,4,NaN,1797000.0,-1299000.0,Barents Sea
12022,0,2000,4,NaN,1802000.0,-1299000.0,Barents Sea
12023,0,2003,2,NaN,1807000.0,-1299000.0,Barents Sea
12024,0,2003,2,NaN,1812000.0,-1299000.0,Barents Sea
12025,0,2004,1,NaN,1817000.0,-1299000.0,Barents Sea
12026,0,2005,1,NaN,1822000.0,-1299000.0,Barents Sea
12027,0,2000,4,NaN,1847000.0,-1299000.0,Barents Sea
12028,0,1997,4,NaN,1862000.0,-1299000.0,Barents Sea
12029,0,1997,4,NaN,1867000.0,-1299000.0,Barents Sea
12030,0,1999,3,NaN,1872000.0,-1299000.0,Barents Sea
12031,0,2000,4,NaN,1882000.0,-1299000.0,Barents Sea
12032,0,1999,3,NaN,1897000.0,-1299000.0,Barents Sea
12033,0,2000,4,NaN,1907000.0,-1299000.0,Barents Sea
12034,0,2000,4,NaN,1912000.0,-1299000.0,Barents Sea
12035,0,2002,2,NaN,1192000.0,-1304000.0,Barents Sea
12036,0,2001,3,NaN,1262000.0,-1304000.0,Barents Sea
12037,0,2001,4,NaN,1272000.0,-1304000.0,Barents Sea
12038,0,2002,5,NaN,1277000.0,-1304000.0,Barents Sea
12039,0,1999,7,NaN,1297000.0,-1304000.0,Barents Sea
12040,0,2005,3,NaN,1302000.0,-1304000.0,Barents Sea
12041,0,2002,5,NaN,1312000.0,-1304000.0,Barents Sea
12042,0,2001,2,NaN,1337000.0,-1304000.0,Barents Sea
12043,0,1998,4,NaN,1342000.0,-1304000.0,Barents Sea
12044,0,1998,4,NaN,1382000.0,-1304000.0,Barents Sea
12045,0,2001,4,NaN,1437000.0,-1304000.0,Barents Sea
12046,0,1999,7,NaN,1457000.0,-1304000.0,Barents Sea
12047,0,1999,7,NaN,1462000.0,-1304000.0,Barents Sea
12048,0,2001,2,NaN,1527000.0,-1304000.0,Barents Sea
12049,0,2004,5,NaN,1592000.0,-1304000.0,Barents Sea
12050,0,2004,5,NaN,1597000.0,-1304000.0,Barents Sea
12051,0,2002,10,NaN,1702000.0,-1304000.0,Barents Sea
12052,0,2002,10,NaN,1707000.0,-1304000.0,Barents Sea
12053,0,2005,11,NaN,1727000.0,-1304000.0,Barents Sea
12054,0,2002,10,NaN,1732000.0,-1304000.0,Barents Sea
12055,0,1999,5,NaN,1737000.0,-1304000.0,Barents Sea
12056,0,2002,11,NaN,1747000.0,-1304000.0,Barents Sea
12057,0,2005,1,NaN,1752000.0,-1304000.0,Barents Sea
12058,0,2003,2,NaN,1757000.0,-1304000.0,Barents Sea
12059,0,2005,3,NaN,1767000.0,-1304000.0,Barents Sea
12060,0,1997,4,NaN,1772000.0,-1304000.0,Barents Sea
12061,0,1996,3,NaN,1777000.0,-1304000.0,Barents Sea
12062,0,2005,3,NaN,1782000.0,-1304000.0,Barents Sea
12063,0,2003,2,NaN,1787000.0,-1304000.0,Barents Sea
12064,0,1996,4,NaN,1792000.0,-1304000.0,Barents Sea
12065,0,1996,4,NaN,1797000.0,-1304000.0,Barents Sea
12066,0,2004,1,NaN,1802000.0,-1304000.0,Barents Sea
12067,0,2000,4,NaN,1807000.0,-1304000.0,Barents Sea
12068,0,1996,3,NaN,1812000.0,-1304000.0,Barents Sea
12069,0,2005,1,NaN,1822000.0,-1304000.0,Barents Sea
12070,0,2000,4,NaN,1847000.0,-1304000.0,Barents Sea
12071,0,1997,4,NaN,1862000.0,-1304000.0,Barents Sea
12072,0,1999,3,NaN,1872000.0,-1304000.0,Barents Sea
12073,0,2000,4,NaN,1877000.0,-1304000.0,Barents Sea
12074,0,2000,4,NaN,1882000.0,-1304000.0,Barents Sea
12075,0,1999,3,NaN,1892000.0,-1304000.0,Barents Sea
12076,0,1999,3,NaN,1897000.0,-1304000.0,Barents Sea
12077,0,2000,4,NaN,1907000.0,-1304000.0,Barents Sea
12078,0,2002,2,NaN,1192000.0,-1309000.0,Barents Sea
12079,0,2001,3,NaN,1262000.0,-1309000.0,Barents Sea
12080,0,2001,4,NaN,1272000.0,-1309000.0,Barents Sea
12081,0,2002,5,NaN,1277000.0,-1309000.0,Barents Sea
12082,0,1999,7,NaN,1297000.0,-1309000.0,Barents Sea
12083,0,2005,3,NaN,1302000.0,-1309000.0,Barents Sea
12084,0,2002,5,NaN,1307000.0,-1309000.0,Barents Sea
12085,0,2002,5,NaN,1312000.0,-1309000.0,Barents Sea
12086,0,2001,2,NaN,1337000.0,-1309000.0,Barents Sea
12087,0,1998,4,NaN,1342000.0,-1309000.0,Barents Sea
12088,0,1998,4,NaN,1382000.0,-1309000.0,Barents Sea
12089,0,2001,4,NaN,1437000.0,-1309000.0,Barents Sea
12090,0,1999,7,NaN,1457000.0,-1309000.0,Barents Sea
12091,0,2001,2,NaN,1527000.0,-1309000.0,Barents Sea
12092,0,2001,2,NaN,1532000.0,-1309000.0,Barents Sea
12093,0,2004,5,NaN,1597000.0,-1309000.0,Barents Sea
12094,0,2004,5,NaN,1602000.0,-1309000.0,Barents Sea
12095,0,2002,10,NaN,1702000.0,-1309000.0,Barents Sea
12096,0,2002,10,NaN,1717000.0,-1309000.0,Barents Sea
12097,0,2002,10,NaN,1722000.0,-1309000.0,Barents Sea
12098,0,2001,8,NaN,1727000.0,-1309000.0,Barents Sea
12099,0,1999,5,NaN,1732000.0,-1309000.0,Barents Sea
12100,0,2002,11,NaN,1742000.0,-1309000.0,Barents Sea
12101,0,2005,1,NaN,1747000.0,-1309000.0,Barents Sea
12102,0,2003,2,NaN,1752000.0,-1309000.0,Barents Sea
12103,0,2003,2,NaN,1757000.0,-1309000.0,Barents Sea
12104,0,1997,4,NaN,1762000.0,-1309000.0,Barents Sea
12105,0,2005,3,NaN,1767000.0,-1309000.0,Barents Sea
12106,0,1996,3,NaN,1772000.0,-1309000.0,Barents Sea
12107,0,1998,3,NaN,1777000.0,-1309000.0,Barents Sea
12108,0,2000,2,NaN,1782000.0,-1309000.0,Barents Sea
12109,0,1996,4,NaN,1787000.0,-1309000.0,Barents Sea
12110,0,2000,4,NaN,1792000.0,-1309000.0,Barents Sea
12111,0,2004,1,NaN,1797000.0,-1309000.0,Barents Sea
12112,0,2000,4,NaN,1802000.0,-1309000.0,Barents Sea
12113,0,1999,5,NaN,1807000.0,-1309000.0,Barents Sea
12114,0,1996,3,NaN,1812000.0,-1309000.0,Barents Sea
12115,0,2005,1,NaN,1822000.0,-1309000.0,Barents Sea
12116,0,2000,4,NaN,1842000.0,-1309000.0,Barents Sea
12117,0,2000,4,NaN,1847000.0,-1309000.0,Barents Sea
12118,0,1997,4,NaN,1857000.0,-1309000.0,Barents Sea
12119,0,1997,4,NaN,1862000.0,-1309000.0,Barents Sea
12120,0,1999,3,NaN,1872000.0,-1309000.0,Barents Sea
12121,0,2000,4,NaN,1877000.0,-1309000.0,Barents Sea
12122,0,1999,3,NaN,1887000.0,-1309000.0,Barents Sea
12123,0,1999,3,NaN,1892000.0,-1309000.0,Barents Sea
12124,0,2000,4,NaN,1902000.0,-1309000.0,Barents Sea
12125,0,2000,4,NaN,1907000.0,-1309000.0,Barents Sea
12126,0,2002,2,NaN,1192000.0,-1314000.0,Barents Sea
12127,0,2001,3,NaN,1262000.0,-1314000.0,Barents Sea
12128,0,2001,3,NaN,1267000.0,-1314000.0,Barents Sea
12129,0,2001,4,NaN,1272000.0,-1314000.0,Barents Sea
12130,0,2002,5,NaN,1277000.0,-1314000.0,Barents Sea
12131,0,1999,7,NaN,1297000.0,-1314000.0,Barents Sea
12132,0,2005,3,NaN,1302000.0,-1314000.0,Barents Sea
12133,0,2002,5,NaN,1307000.0,-1314000.0,Barents Sea
12134,0,2001,2,NaN,1332000.0,-1314000.0,Barents Sea
12135,0,2001,2,NaN,1337000.0,-1314000.0,Barents Sea
12136,0,1998,4,NaN,1342000.0,-1314000.0,Barents Sea
12137,0,1998,4,NaN,1382000.0,-1314000.0,Barents Sea
12138,0,2001,4,NaN,1437000.0,-1314000.0,Barents Sea
12139,0,2001,4,NaN,1442000.0,-1314000.0,Barents Sea
12140,0,1999,7,NaN,1457000.0,-1314000.0,Barents Sea
12141,0,2001,2,NaN,1532000.0,-1314000.0,Barents Sea
12142,0,2004,5,NaN,1602000.0,-1314000.0,Barents Sea
12143,0,2004,5,NaN,1607000.0,-1314000.0,Barents Sea
12144,0,2002,10,NaN,1697000.0,-1314000.0,Barents Sea
12145,0,2002,10,NaN,1702000.0,-1314000.0,Barents Sea
12146,0,2002,10,NaN,1712000.0,-1314000.0,Barents Sea
12147,0,2002,10,NaN,1717000.0,-1314000.0,Barents Sea
12148,0,2001,8,NaN,1722000.0,-1314000.0,Barents Sea
12149,0,1999,5,NaN,1727000.0,-1314000.0,Barents Sea
12150,0,1999,5,NaN,1732000.0,-1314000.0,Barents Sea
12151,0,2002,11,NaN,1737000.0,-1314000.0,Barents Sea
12152,0,2005,1,NaN,1742000.0,-1314000.0,Barents Sea
12153,0,2003,2,NaN,1752000.0,-1314000.0,Barents Sea
12154,0,1997,4,NaN,1757000.0,-1314000.0,Barents Sea
12155,0,2005,3,NaN,1762000.0,-1314000.0,Barents Sea
12156,0,1998,3,NaN,1767000.0,-1314000.0,Barents Sea
12157,0,1998,3,NaN,1772000.0,-1314000.0,Barents Sea
12158,0,2005,3,NaN,1777000.0,-1314000.0,Barents Sea
12159,0,2003,2,NaN,1782000.0,-1314000.0,Barents Sea
12160,0,2000,4,NaN,1787000.0,-1314000.0,Barents Sea
12161,0,2002,2,NaN,1792000.0,-1314000.0,Barents Sea
12162,0,2000,4,NaN,1797000.0,-1314000.0,Barents Sea
12163,0,2004,1,NaN,1802000.0,-1314000.0,Barents Sea
12164,0,1996,3,NaN,1807000.0,-1314000.0,Barents Sea
12165,0,2005,1,NaN,1817000.0,-1314000.0,Barents Sea
12166,0,2005,1,NaN,1822000.0,-1314000.0,Barents Sea
12167,0,2000,4,NaN,1842000.0,-1314000.0,Barents Sea
12168,0,1997,4,NaN,1852000.0,-1314000.0,Barents Sea
12169,0,1997,4,NaN,1857000.0,-1314000.0,Barents Sea
12170,0,1999,3,NaN,1867000.0,-1314000.0,Barents Sea
12171,0,1999,3,NaN,1872000.0,-1314000.0,Barents Sea
12172,0,2000,4,NaN,1877000.0,-1314000.0,Barents Sea
12173,0,1999,3,NaN,1887000.0,-1314000.0,Barents Sea
12174,0,2000,4,NaN,1902000.0,-1314000.0,Barents Sea
12175,0,2002,2,NaN,1192000.0,-1319000.0,Barents Sea
12176,0,2001,3,NaN,1267000.0,-1319000.0,Barents Sea
12177,0,2001,4,NaN,1272000.0,-1319000.0,Barents Sea
12178,0,2002,5,NaN,1277000.0,-1319000.0,Barents Sea
12179,0,1999,7,NaN,1297000.0,-1319000.0,Barents Sea
12180,0,2005,3,NaN,1302000.0,-1319000.0,Barents Sea
12181,0,2002,5,NaN,1307000.0,-1319000.0,Barents Sea
12182,0,2001,2,NaN,1332000.0,-1319000.0,Barents Sea
12183,0,1998,4,NaN,1337000.0,-1319000.0,Barents Sea
12184,0,1998,4,NaN,1382000.0,-1319000.0,Barents Sea
12185,0,2001,4,NaN,1442000.0,-1319000.0,Barents Sea
12186,0,1999,7,NaN,1457000.0,-1319000.0,Barents Sea
12187,0,2001,2,NaN,1532000.0,-1319000.0,Barents Sea
12188,0,2004,5,NaN,1607000.0,-1319000.0,Barents Sea
12189,0,2004,5,NaN,1612000.0,-1319000.0,Barents Sea
12190,0,2002,10,NaN,1697000.0,-1319000.0,Barents Sea
12191,0,2002,10,NaN,1707000.0,-1319000.0,Barents Sea
12192,0,2005,11,NaN,1712000.0,-1319000.0,Barents Sea
12193,0,2001,8,NaN,1717000.0,-1319000.0,Barents Sea
12194,0,1999,5,NaN,1722000.0,-1319000.0,Barents Sea
12195,0,1999,5,NaN,1727000.0,-1319000.0,Barents Sea
12196,0,2002,11,NaN,1732000.0,-1319000.0,Barents Sea
12197,0,2005,1,NaN,1737000.0,-1319000.0,Barents Sea
12198,0,2005,1,NaN,1742000.0,-1319000.0,Barents Sea
12199,0,1997,4,NaN,1747000.0,-1319000.0,Barents Sea
12200,0,1997,4,NaN,1752000.0,-1319000.0,Barents Sea
12201,0,2005,3,NaN,1757000.0,-1319000.0,Barents Sea
12202,0,1998,3,NaN,1762000.0,-1319000.0,Barents Sea
12203,0,1998,3,NaN,1767000.0,-1319000.0,Barents Sea
12204,0,2005,3,NaN,1772000.0,-1319000.0,Barents Sea
12205,0,1996,4,NaN,1777000.0,-1319000.0,Barents Sea
12206,0,2000,2,NaN,1782000.0,-1319000.0,Barents Sea
12207,0,2004,1,NaN,1787000.0,-1319000.0,Barents Sea
12208,0,2000,4,NaN,1792000.0,-1319000.0,Barents Sea
12209,0,2004,1,NaN,1797000.0,-1319000.0,Barents Sea
12210,0,2003,2,NaN,1802000.0,-1319000.0,Barents Sea
12211,0,1999,5,NaN,1807000.0,-1319000.0,Barents Sea
12212,0,2005,1,NaN,1817000.0,-1319000.0,Barents Sea
12213,0,2000,4,NaN,1842000.0,-1319000.0,Barents Sea
12214,0,1997,4,NaN,1847000.0,-1319000.0,Barents Sea
12215,0,1997,4,NaN,1852000.0,-1319000.0,Barents Sea
12216,0,1999,3,NaN,1867000.0,-1319000.0,Barents Sea
12217,0,2000,4,NaN,1872000.0,-1319000.0,Barents Sea
12218,0,1999,3,NaN,1882000.0,-1319000.0,Barents Sea
12219,0,1999,3,NaN,1887000.0,-1319000.0,Barents Sea
12220,0,2000,4,NaN,1897000.0,-1319000.0,Barents Sea
12221,0,2000,4,NaN,1902000.0,-1319000.0,Barents Sea
12222,0,2001,3,NaN,1267000.0,-1324000.0,Barents Sea
12223,0,2001,4,NaN,1272000.0,-1324000.0,Barents Sea
12224,0,2002,5,NaN,1277000.0,-1324000.0,Barents Sea
12225,0,1999,7,NaN,1297000.0,-1324000.0,Barents Sea
12226,0,2005,3,NaN,1302000.0,-1324000.0,Barents Sea
12227,0,2002,5,NaN,1307000.0,-1324000.0,Barents Sea
12228,0,2001,2,NaN,1332000.0,-1324000.0,Barents Sea
12229,0,1998,4,NaN,1337000.0,-1324000.0,Barents Sea
12230,0,1998,4,NaN,1382000.0,-1324000.0,Barents Sea
12231,0,2001,4,NaN,1442000.0,-1324000.0,Barents Sea
12232,0,1999,7,NaN,1457000.0,-1324000.0,Barents Sea
12233,0,2001,2,NaN,1532000.0,-1324000.0,Barents Sea
12234,0,2004,5,NaN,1612000.0,-1324000.0,Barents Sea
12235,0,2004,5,NaN,1617000.0,-1324000.0,Barents Sea
12236,0,2002,10,NaN,1692000.0,-1324000.0,Barents Sea
12237,0,2002,10,NaN,1697000.0,-1324000.0,Barents Sea
12238,0,2002,10,NaN,1707000.0,-1324000.0,Barents Sea
12239,0,2001,8,NaN,1712000.0,-1324000.0,Barents Sea
12240,0,1999,5,NaN,1722000.0,-1324000.0,Barents Sea
12241,0,2002,11,NaN,1727000.0,-1324000.0,Barents Sea
12242,0,2002,11,NaN,1732000.0,-1324000.0,Barents Sea
12243,0,2005,1,NaN,1737000.0,-1324000.0,Barents Sea
12244,0,1997,4,NaN,1742000.0,-1324000.0,Barents Sea
12245,0,2003,2,NaN,1747000.0,-1324000.0,Barents Sea
12246,0,2005,3,NaN,1752000.0,-1324000.0,Barents Sea
12247,0,2005,3,NaN,1757000.0,-1324000.0,Barents Sea
12248,0,1998,3,NaN,1762000.0,-1324000.0,Barents Sea
12249,0,1996,3,NaN,1767000.0,-1324000.0,Barents Sea
12250,0,2005,3,NaN,1772000.0,-1324000.0,Barents Sea
12251,0,2000,2,NaN,1777000.0,-1324000.0,Barents Sea
12252,0,2004,1,NaN,1782000.0,-1324000.0,Barents Sea
12253,0,2000,4,NaN,1787000.0,-1324000.0,Barents Sea
